id,name,resource_state
8338809,"Roslyn: le mur du bas",3
3626751,"Rue Charlevoix (Bridge Sprint)",3
5081228,"Sprint de la Cité",3
1723962,"ST JEAN TO DES SOURCES",3
8328206,"Frederick Banting / Nobel - André",3
9639299,"Technopark Westbound Southside",3
9571044,"Snow dump stretch",3
8341009,"Rue Finchley - Croissant Merton Sud",3
5124304,"Cavendish to Decarie",3
2401469,"St Jacques towards Atwater",3
7234986,"Grosvenor - From Westmount to the Blvd",3
638465,"Grosvernor",3
2406061,"Lansdowne - down",3
7864025,"Full Victoria Downhill (The.Blvd/Msnn.O)",3
2580251,"Atwater to Ecluses St-Gabriel",3
7358898,"Ped Bridge to Atwater",3
2040149,"Riverside sprint2",3
2942643,"Circle Rd climb",3
5399285,"Av. Roslyn",3
4493642,"Park to Clarke",3
1926379,"Avenue Greene",3
1202396,"Roselyn - standing up, don't cheat !",3
5216737,"Lachine Ouest",3
1708253,"Lachine loop - paths only, anticlockwise",3
9451183,"RP Montee Wilson - Montee D'Eglise",3
7246210,"Salaberry - Sources to St-Jean",3
9368066,"Hymus-on ramp  to Sources",3
4134107,"Montee de Lisse",3
9896035,"Rue Dufferin N. (Ellerdale / Ferncroft)",3
7647720,"Landswone to Carleton Sprint",3
2452577,"Canal Lachine 2 (après detour)",3
8253279,"Wellington West 2k",3
9636573,"Wellington 2k Northbound",3
1463174,"Carrie-Derrick - Westbound",3
1549124,"Carrie-Derrick - Eastbound",3
2572322,"St-Hubert city on the lake",3
9368058,"Hymus-Sources to Nobel",3
9324134,"St-François Dip",3
10078496,"Liesse to Cavendish",3
8341007,"Rue Dufferin Sud",3
8341063,"Rue Dufferin Nord",3
3756959,"Sunnyside (Victoria - Lexington)",3
8204306,"Atwater Downhill Extended",3
3862249,"Regent Ouest",3
5541573,"Sprint Pierre Thomas Hurteau (Nord)",3
4052913,"Montée Wilson - Sud",3
4052894,"Montée Wilson - Nord",3
1704510,"Fleet. Cavendish to Decarie",3
7373547,"Clan Sprint #2",3
7373477,"Coolbrook Sprint",3
5947446,"Clanranald Stretch",3
662841,"ave Clarke",3
9911222,"Avenue Lionel-Groulx O. (Lionel-Groulx / Atwater)",3
5216708,"Lachine Est",3
4945088,"Ça pue la marde de cheval",3
7508215,"Boissy ",3
3903486,"simard",3
1467745,"Bridge to de L'Eglise Loop",3
9296464,"Saint-Régis WEST (Sunny to Deacon)",3
7013035,"Matrox madness",3
4134139,"CV Swoop",3
2821511,"upper upper",3
1741155,"Blvd Decarie",3
695541,"Bellevue +",3
7358455,"St-Sulpice to Montrose",3
3872062,"Detour Sprint",3
3872468,"Canal Lachine Sud (detour)",3
5907148,"Seminary St Climb",3
4237616,"Wellington to Charlevoix",3
4475558,"Lachine Detour Ouest",3
7762246,"Bassin #4 - court",3
4475637,"Lachine Detour Est",3
3836260,"Pont détour",3
9915309,"Paris-St Lambert-Roubaix Ouest",3
9915275,"Paris-St Lambert-Roubaix Est",3
7365674,"Final Stretch ",3
9384680,"Parc Gérard-Carmel (Kimber à Payer)",3
7524029,"Saint Régis (Reverse)",3
2534537,"Saint-Regis Straight",3
7373492,"Liesse Expy Sprint",3
7373509,"Liesse Expy Sprint Reverse",3
1573220,"Mt. Pleasant (to Blvd)",3
7089116,"Roslyn-Edgehill-Summit",3
8471246,"Chemin des Moulins S. (Mill / Pierre-Dupuy)",3
4942054,"St. Jacques - Little Burgundy",3
9632135,"V.C. Métropolitain",3
7239058,"Hippodrome Sprint",3
7255929,"Hippodrome Sprint Reverse",3
9896043,"Rue Vézina E. (Clanranald / Décarie)",3
9888698,"Blvd. Décarie N. (Van Horne / Vézina)",3
4547300,"Mont Plaisant top quarter",3
4993268,"The BLVD to Sunnyside",3
7109785,"Bassin Peel Lachine",3
2452542,"Canal Lachine 1 (avant detour)",3
7699497,"Zig-Zag pont victoria direction sud",3
9287872,"Pont 132 direction nord",3
2320343,"Sprint Riverside",3
2726104,"Riverside vers l'ecluse",3
2259169,"Riverside - Victoria -> Acces 132",3
4114104,"Rivermere",3
7797023,"Decarie Underpass Sprint",3
2230800,"Belvedere switchbacks",3
4291638,"Guy short hill",3
6119622,"Seymour Avenue Climb",3
4960660," Going Around Victoria - Reverse",3
2470062,"Rue Balmoral Climb",3
1786386,"Bois De Liesse Complete",3
1125426,"Home Strech",3
1125414,"En partant",3
7240298,"Côte vertu over 40",3
1945099,"voie de service est",3
7526209,"Ridgewood DH",3
4652409,"Ridgewood 2",3
7381902,"Cote des Neiges / Decelles - Remembrance",3
5263148,"Top Atwater DH",3
1673150,"Avenue Atwater (Sherbrooke - Penfield)",3
6832324,"Mcdougall - Atwater DH",3
8471241,"Rue Mill O. (Mill Bridge / Riverside)",3
5408170,"Mill Five Roses Short Sprint",3
9437821,"Lachine Detour 2015 Est",3
1124249,"Notre-Dame  - Toward Downtown",3
9437813,"Lachine Detour 2015 Ouest",3
7961433,"Springfield Stretch",3
5066827,"Cohen + Marc Blain",3
5652551,"Trans-Can 40 Sprint",3
8218124,"Pare_Decarie-to-Devonshire",3
5639424,"Lacombe (Westbury - CDN)",3
1220690,"Ridgewood",3
7132415,"Darnell's Best",3
3984696,"St-Antoine to Canadiens on de la Montagne",3
4130898,"Jardins des Écluses and Mill St Bridge",3
4301854,"Jardins des Écluses and Mill St Bridge - Reverse",3
2026225,"Rue de la Commune (Bassins Peel)",3
1238255,"Promenade Du Vieux Port Climb",3
5861932,"Payer à Soucy",3
9786589,"GV Sprint",3
3973388,"40 Ouest Sprint",3
1945119,"voie de service ouest",3
7555574,"Devonshire from Royalmount to 40",3
8218162,"Devonshire_Pare-to-40",3
1581256,"Devonshire Straight - BB to 40",3
8341069,"Rue Vézina E. (Dufferin / Victoria)",3
8340994,"Vézina Ouest (Victoria - Macdonald)",3
1110482,"Côte-des-neiges to Poly",3
4593022,"Montee_Peel_Short",3
1222218,"Montée Peel 1",3
4801826,"Circuit GV cycling road",3
1092899,"Rue Perrier Climb",3
9969531,"Park clockwise",3
6984011,"Royalmount Sprint",3
7253948,"Victoria underpass",3
8340978,"Avenue Victoria S. (Jean-Talon / Vézina)",3
4994273,"Van Horne Climb",3
5266367,"-= Victoria North =-",3
7158172,"Cote Saint Catherine End / Beginning",3
8471113,"Rue Prince Sud",3
2453599,"Circuit Gilles Villeneuve",3
7664751,"Namur Triangle",3
5377402,"Rue Pare",3
846254,"Avenue Alexandra Climb",3
5801669,"St-Louis Sprint (ouest) - Lemoyne",3
4032453,"Davis",3
5108280,"bld Pierrefonds st-Johns to Fredmir",3
5107976,"bld Pierrefonds Fredmir to st-Johns",3
5108128,"bld Pierrefonds st-Johns to Fredmir",3
5370010,"Thimens - Poirier@Bois-Franc",3
8218153,"DelaSavane-to-Decarie",3
7664747,"Rue de la Savane",3
7074151,"Polytechnique - steepest section",3
7987390,"McGill de St-Jacques à Wellington",3
8471262,"Av. Pierre-Dupuy E. (Habitat 67) ",3
9978723,"Cote-Vertu to Aldo",3
2422801,"Plamondon Sprint",3
7671466,"Guy uphill ",3
2273169,"Montée Jacques Bizard",3
8218181,"Marlett_StLouis-to-DuCollege",3
9228169,"Queen-Mary uphill (Victoria-Decelles)",3
620191,"Oratoire St Joseph",3
674426,"ch. de la Rampe",3
7849363,"Peel Push - Sherbrooke to Docteur Penfield ",3
1176830,"Beaver Hall",3
1840013,"Atwater/Saint Sulpice Short Safe",3
7381906,"DrPenfield",3
7558146,"riverside nord sprint",3
5807951,"Rue Montcalm Sprint (est) - St-Hubert",3
5794480,"Rue Montcalm Sprint (ouest) - St-Hubert",3
7364058,"St-Hubert Bonaparte (Est)",3
7364050,"St-Hubert Bonaparte (Ouest)",3
8162524,"St-Hubert Emeraudes Extented (South)",3
7246604,"Sunnybrooke / Gouin - St-Régis",3
5642111,"bois-de-liesse2",3
6983389,"Côte des neiges clmb. to Côte Ste-Cath",3
4435681,"Downhill cdn",3
4364673,"CDN Climb",3
1553155,"Summit Cir Climb",3
2360882,"Mont Royal Top Loop",3
1919327,"Maisonneuve - Drummond/University",3
3862246,"Gareau/Soucy",3
9451299,"RP Top of Montee de l'Eglise Downhill to Ch. Bord du Lac",3
9971201,"Montée de l'Église - de rue du Golf au Top",3
9787910,"Henri-Bourassa, Thiemens to Douglas B",3
9395740,"interval into wind",3
5369794,"Poirier - Cavendish@Thimens",3
7671540,"CDN Sprint downhill 2 ",3
2155212,"Van Horne Downhill",3
8441614,"Cimetière: côte de la sortie Rememberance",3
7165169,"Côte de la Place d'Armes",3
5836376,"Blvd Edouard Sprint (est) - St-Hubert",3
2905975,"Grande Allee to Bridge",3
5400149,"Viaduc 116 à Parc Gérard-Carmel",3
5064553,"Montée de l'Église North Side",3
9875210,"Montée de l'Église - to Chèvremont",3
8218187,"StAubin_DuCollege-to-DeLeglise",3
4674973,"Alexis Nihon Northbound sprint.",3
3973465,"Short Spint",3
9953254,"SaintAubin_a_CoteDeLiesse",3
9953310,"CoteDeLiesse_a_Eglise_Via_Tait_Nord",3
9953335,"CoteDeLiesse_a_Eglise_Via_StAubin_Nord",3
7397655,"Decarie Overpass - Eastbound",3
1558064,"Chemin Lucerne",3
8191384,"Kent part sprint",3
3935173,"Backside Camillien DH",3
8435226,"Montée Aylmer (courte)",3
4357119,"Brevet 200",3
7042772,"Flipper Ramp 116 - Direction nord",3
4399715,"Viaduc 116 à  Soucy",3
4946210,"E. Emingway - Cavendish@Celine-Marier",3
5440819,"Sprint de la lumiere jaune",3
2644124,"Mountain View South side",3
2436595,"Remembrance Sprint",3
674416,"ch. Rememberance v2",3
2227344,"McGill-a Gorilla",3
7058078,"Parking to Remembrance Top",3
6570267,"OLMSTED climb to the top - half loop",3
8346351,"Mont Royal Top Loop Final Sprint 300m",3
5724936,"Pont-Concorde to Casino",3
2377404,"Ile Notre-Dame",3
660047,"Dans le Bois-de-Liesse",3
4756297,"Thimens",3
9437963,"Alexis-Nihon - Poirier - Ouest",3
4950615,"Sprint Alexie-Nihon - Cote-Vertu@Thimens",3
9035147,"Garden Cemetery sprint",3
9598679,"Garden cemetary sprint reverse",3
1341399,"Murray",3
8471083,"Boul. de Maisonneuve O. (St-Urbain / Union)",3
8435223,"Rue Alymer N. (René-Lévesque / Prince-Arthur)",3
6500142,"Vieux Port westbound",3
6346047,"Vieux Port eastbound",3
4966267,"Concorde to Victoria ",3
9915375,"Piste Canine Est",3
9915341,"Piste Canine Ouest",3
9794893,"Forêt et Parc 116",3
4789165,"Edouard sprint est (short)",3
2255455,"Raoul (ouest)",3
3586991,"Caven for some Thimen-bits.",3
7715367,"AteliersMunicipaux@Thimens/Alexis-Nihon",3
7194264,"Chemin Saint Clare",3
7605821,"L'express Bedford",3
1528851,"Édouard-Montpetit (TT)",3
1844227,"Édouard-Montpetit, vers sud-ouest (TT)",3
2378285,"Silent Hill",3
2428863,"Montee Des Pins de Parc à Peel",3
7381903,"Cote des Neiges / Remembrance - Atwater",3
1207529,"Pine ave. Climb",3
4475591,"Vieux Port Ouest",3
1612261,"CGV Sprint Finish",3
7726857,"Darveau to Chambly",3
1844295,"116 Richmond",3
10024772,"Airport Part 2",3
7207436,"Sunnybrooke - Roxboro",3
1967133,"SteCroix_DuCollege@Metropolitain",3
1967115,"SteCroix_Metropolitain@DuCollege",3
1966877,"Darlington_Bates@VanHorne",3
2189002,"La petite côte Mont-Royal ",3
1241575,"Avenue Des Pins Ouest Climb",3
8435240,"Montée Rue Hutchison (nord)",3
5195527,"Ontario climb",3
4475658,"Vieux Port Est",3
7055794,"Sherbrooke / St-Urbain - McGill College",3
7207108,"TT vent de l'est",3
8188997,"My house yo senneville and back",3
4946203,"Alexie-Nihon - C. Darwin@Thimens",3
4945396,"Alexie-Nihon - Thimens@C. Darwin",3
9953240,"SaintGermain_a_SaintAubin",3
5093675,"Town Hall sprint",3
8155475,"Montée Claude-Champagne",3
5356259,"Voie Camilien Houde III",3
5356236,"Voie Camilien Houde II",3
4891929,"Rue de Bullion Climb",3
7088497,"Blv desaulniers vers le fleuve",3
7207128,"TT vent de l'ouest",3
4675046,"Cavendish Thiemens-H.B sprint",3
4226285,"Alexis Nihon Southbound",3
7715377,"Rue de l'Église_Alexis-Nihon@Saint-Croix",3
1966767,"Graham_Metropolitain@Kindersley",3
1332778,"Tit Sprint",3
1966989,"Wilderton-Descent_VanHorne@JeanTalon",3
698140,"Van Horne (Outremont, westbound)",3
7289135,"Vimy Sprint",3
9170981,"UpHill Av du Parc via BikePath",3
5684736,"St-Urbain - Pine to Milton",3
2660222,"1st strech CGV",3
4876174,"Blvd Desaulnier",3
7494944,"Av. Kindersley",3
8065811,"Jean-Talon entre Victoria et Côte-des-neiges",3
7035442,"Boul. Laird",3
2380242,"Pratt Park short climb",3
7381899,"CoteSteCatherine / Stuart - Vincent D'Indy",3
4859978,"UdeM Dropdown",3
847702,"Avenue Pagnuelo",3
8154966,"Mt-Royal Blvd DH",3
1597955,"Maisonneuve - St-Denis to St-Laurent",3
5205004,"Olmstead base sprint to first turn",3
9583124,"Riverside dans le parc (nord)",3
8285500,"Chambly Sprint Short",3
9801562,"Saraguay single track E-W",3
8218112,"Deleglise-to-CoteVertu",3
7194272,"Ste-Croix - Hodge à Côte-vertu",3
7564727,"Av Sainte-Croix N-S",3
4807137,"SteCroix_CoteVertu@Metropolitain",3
4782547,"Graham S-N",3
4782480,"Chemin Canora N-S",3
7059627,"Sprint du parc, arrivée avant la lumière.",3
7263943,"Sprint Overpass Notre-Dame East",3
1841259,"Tiffin Push",3
9229157,"Tiffin-Desaulniers : St-Thomas à Lafayette",3
4577913,"Little sprint",3
2118177,"Parc Île bizarre ",3
1580813,"Pratt Climb",3
6957668,"princearthur-rachel",3
1318928,"Avenue De Chateaubriand Climb",3
5056303,"Sprint d'Ontario",3
3911810,"Tiffin Sprint",3
4407602,"St-Hélène Est - Longueuil - No Light - 1 de 2",3
7691927,"St-Hélène Ouest - No Light - 2 de 2",3
4359847,"TIFFIN UP TO ST GEORGES",3
3972955,"St-Hélène Ouest - Longueuil ",3
3987784,"St-Hélène Est - Longueuil",3
8269642,"Ch. Chambly - Roberval to De La Savane",3
3992347,"Marécage Sprint",3
3992303,"Marécage Sprint Reverse",3
1470693,"Lajoie Bump",3
4529696,"CoteSteCatherine_VincentDIndy@Villeneuve",3
638462,"Chemin Olmstead",3
1309371,"Berri - Short Downhill",3
1167993,"Berri from Viger to Cherrier",3
4761650,"Demi - Tour de l'Isle ",3
4233273,"Mcdonald Rd. ( Ouest )",3
7447508,"Lafayette to Ste-Foy",3
5346406,"Ile Bizard-Horaire-Traversier",3
5111010,"Canora East",3
5298758,"Dunkurk - Graham@Metropolitaine",3
7931663,"Rue Hodge Est",3
4661224,"viaduc rockland sud",3
4661233,"viaduc rockland nord",3
8488879,"Mini Loop - Ile Sainte-Helene",3
9365748,"la straight ",3
4953461,"Ch. Principale -> aut. 640",3
7736366,"WCG : Ferries Loop : Principale Part 1",3
4070342,"Sprinting to reach Gandhi",3
5298710,"Spring Hodge - Stinson@Ste-Croix",3
7945343,"Av. Cornwall sprint",3
2250654,"Boul. Graham Laird-Rockland",3
9178445,"Stinson Sprint",3
4782531,"Chemin Bates E-O",3
4475516,"Radio-Canada Est",3
4475512,"Radio-Canada Ouest",3
7323298,"Pont to Pont ",3
1450840,"Première montée pont Jacques-Cartier à partir de La Fayette",3
9949777,"Rue Toupin - HB à J-B",3
7878458,"La Fayette de Curé-Poirier jusqu'au pont",3
8319482,"Pont JC  la Fayette à St-Charles",3
7342430,"Ch du Bord-de-l'Eau O-E",3
8218213,"CoteVertu_SteCroix-to-Muir",3
7616081,"Mc Eachran ave",3
1966923,"Bates-Sprint_Wilderton@Darlington",3
3463202,"Viger",3
1727711,"Sprint to hairpin",3
5618246,"Rue Moreau Climb",3
4287760,"Bd Toupin",3
5629333,"Deslauriers Sprint N",3
2380106,"Deslauriers North sprint",3
5291046,"CH (After FLAT to TOP)",3
7608833,"Heroux Sprint",3
3987787,"Ch. Chambly @ R100 ",3
3972968,"R100 @ Ch. Chambly",3
5111017,"Canora West",3
2053661,"Camilien Houde Pt.1",3
4849377,"St. Laurent - uphill between the bike routes",3
3640545,"Poulet Portugais",3
7368534,"Rue Saint-Hubert - Cherrier to Rachel",3
1796773,"Mntee JacquesCartier ",3
5599185,"JC climb ",3
2561297,"Montréal à Statue de JC",3
8069439,"Pont Jacques Cartier - Ile Saint-Hélène direction NORD",3
7246583,"Jean-Bourdon",3
9511791,"TMR 10km",3
9035111,"Dumfries "Boxing Day earthquake" to the West",3
4163891,"parc_vanhorne",3
8088268,"Clark - De Laurier à Bernard",3
7055786,"St-Urbain / Bernard - Sherbrooke",3
1382585,"Parc Lafontaine - downhill",3
8318291,"laurier, st-denis to st-laurent",3
1318931,"Boulevard Taschereau & Autoroute 20 Climb",3
9865945,"Déchômé",3
7468631,"Poirier West-East",3
7468615,"Poirier East-West",3
6586157,"St Laurent Park west-to-east",3
7154748,"Boulangerie",3
5629293,"Benjamin Sprint",3
8045671,"Av. Beverley sprint",3
1166949,"Boleil",3
8509362,"Rue Clark S. (Arcade / Laurier)",3
7827567,"Marcel's Hump",3
5629289,"Wright Sprint",3
4782542,"Chemin Canora S-N",3
9564216,"Selwood TMR (S-N) (Attention: contre-sens à Lacrosse)",3
4782473,"Chemin Bates O-E",3
5677110,"Beaumont - Acadie@Parc",3
8435294,"Avenue Laurier E. (Henri-Julien / Saint-Hubert)",3
7836075,"Beaumont CX - TT",3
3465585,"Parc avenue",3
5298841,"St-Laurent (Longueuil)",3
10002675,"avenue des bois direction est",3
5629282,"Deslauriers Sprint E",3
7640039,"L'Acadie TMR",3
5898188,"Bloomfield- St-Viateur@Mt-Royal",3
3286200,"Rue Boucher Climb",3
8435249,"Avenue Henri-Julien (dir. nord)",3
2026177,"Bike Line RL1",3
3904550,"Avenue de Chateaubriand Climb",3
7673611,"catch the light",3
4302162,"JC Bridge half way",3
9494677,"Ste-Foy (du ch. Chambly à Ste-Hélène)",3
5322846,"Sprint Peupliers Sud",3
5322860,"Sprint Peupliers Nord",3
9384536,"Chomedey Hydro Line Pt. 4 (Reverse)",3
9381664,"Chomedey Hydro Line Pt. 4",3
4858989,"Grenet Pont 2",3
7968712,"Spaghetti Sprint - court",3
5407791,"Rue Robin Climb",3
7344278,"De Lorimier, Maisonneuve à Sherbrooke",3
4127278,"Université Sherbrooke à Longueuil Sprint",3
5135055,"Grenet Pont N-S",3
8290782,"Rue Saint-Dominique S. (Saint Zotique / Bellechasse)",3
7381895,"Bellechasse / St-Denis - St-Laurent",3
7477407,"Piste_sprint_stAndre@stDenis",3
8062429,"Laurier - Piste cyclable Brébeuf > Saint-Denis",3
9857920,"Côte-Sainte-Catherine, de Laurier à Mont-Royal",3
7390415,"Brébeuf vers le nord",3
7719618,"St Denis - Roy 2 Rachel",3
2318458,"Brebeuf (South)",3
2148542,"Sprint Bellechasse vers l'est",3
4901982,"Montée Fullum",3
4747644,"Grenet Pont",3
5037873,"Grenet Pont 3",3
5382563,"CoteVertu_To_Metropolitain",3
7526221,"Laird Pt.2",3
9766995,"ST-URBAIN PINA",3
4849935,"Rosemont to jean talon",3
2440712,"Short on Christophe Colomb (North)",3
5120396,"Jean-Talon à Mont-Royal via Clark et St-Urbain",3
8340927,"Rue de Brébeuf Dir. Nord",3
1597941,"St-Denis - Saint-Joseph to Rachel - Downhill",3
4237215,"Quinn",3
4830910,"Chemin d'Oka - From 5e Avenue to 20e Avenue",3
5440800,"Sprint du viaduc de la 15",3
9763770,"Sprint viaduc 15 sauvé WE",3
10091467,"Chemin de la Côte de Liesse E. (Rockland / Acadie)",3
7993249,"Mini Sprint Jarry sous Viaduc",3
4105275,"L'Acadie. JT to CV",3
9035139,"Dumfries "Boxing Day earthquake" to the East",3
7640027,"Querbes",3
7660955,"Querbes [40-Beaumont]",3
4380835,"Sprint petite Italie",3
4315259,"Avenue du Parc la Fontaine",3
5529832,"Descente de la SQ",3
5893530,"Rue Moreau Climb",3
4127268,"Sprint Saint-Charles",3
9612422,"Ste-Rose - Digue",3
4675080,"Notre-Dame 100e - Pierre",3
4612424,"Notre-Dame - Pierre - 100e",3
4070352,"Lachapelle bridge",3
7055762,"L'Acadie / Sauvé à Henri-Bourassa",3
4000534,"Viaduc Esplanade@Querbes",3
4000518,"Viaduc Querbes@Esplanade",3
9040837,"Gary Carter sprint "Coup de circuit"",3
9568855,"ST-Dominique_S(Sprint_Jean_Talon)",3
5684751,"Av Mont-Royal - St-Laurent to Christophe-Colomb",3
2268773,"Bert's downhill",3
3920264,"Frontenac entre Hochelaga et Sherbrooke",3
9981945,"Lemoyne_Joliette@Chambly",3
1381306,"Laval sur le Lac .1",3
7543475,"Principale full downhill",3
9384545,"Chomedey Hydro Line Pt. 3 (Reverse)",3
4102383,"Levesque O",3
7706794,"Arrière-Marché",3
8341082,"Av. Querbes Dir. Nord  (Marché central)",3
4956633,"Sprint Castelnau-Gounod",3
7390418,"Boyer / Rosemont - Beaubien",3
1240740,"Brebeuf Cycling path and Parc - downhill",3
7671640,"Sprint up St-Joseph ",3
8549805,"De Lorimier - Rachel to Gilford",3
1844641,"St-Cath little hill",3
3782999,"Avenue Climb",3
9381661,"Chomedey Hydro Line Pt. 3",3
4163909,"viaduc beaumont",3
9704507,"Côte Frontenac - Ontario to Hochelaga",3
9742771,"St-Laurent_joliette@chambly",3
2373639,"Laval-sur-le-Lac Loop",3
1525323,"St Martin W",3
9378567,"Chomedey Hydro Line Pt. 2 (Reverse)",3
9378527,"Chomedey Hydro Line Pt. 2",3
10091508,"Boulevard de l'Acadie N. (Côte de Liesse / Sauvé)",3
2319302,"Short on Christophe Colomb (South)",3
2355136,"Côte Fullum",3
9742746,"St-Laurent_chambly@joliette",3
5099936,"Montée Deux-Montagnes",3
5271835,"WCG : Ferries Loop : 20 Avenue",3
1382879,"Ch St-Antoine",3
1632897,"Mongolfier",3
7055758,"St-Laurent / Jean-Talon à Crémazie",3
5554957,"St uBiere",3
9281489,"Parc Marquette est",3
4665993,"Dandurance",3
7671565,"Les bosses Papineau downhill ",3
2026147,"Bike Line ND2",3
2026155,"Bike Line ND3",3
4000937,"Rue Saint-Charles",3
9921358,"sprint_deGentilly",3
4749595,"Montée Principale,[Brady-Bastien] Ste-Do",3
1382851,"Rue Principale, Ste-Do",3
1691658,"148 Des Bois-Mtee Gravel",3
9911253,"Avenue Casgrain S. (Guizot / Gounod )",3
8466814,"Rue Saint Zotique O. (Rue de Lanaudière/Rue Boyer)",3
7594691,"Molson",3
9742797,"deNormadie_st-laurent@gentilly",3
9742727,"deNormadie_gentilly@st-laurent",3
9224487,"Blvd Gouin - Parc à HSC",3
9911257,"Rue Guizot O. (Casgrain / Reims)",3
8504552,"Rue Berri S. (Jarry/Faillon)",3
5238589,"Henri-Julien",3
4564521,"Lajeunesse (Jean-Talon/Jarry) Nord",3
8290912,"Rue Bélanger E. (Boyer / de Lanaudière)",3
10043579,"Rue Rachel E. (Emile-Duployé / Bercy)",3
9612425,"8e avenue",3
7340014,"Boul. des Prairies Sprint I (Ouest)",3
9035201,"You've got BALL toward Parc Jarry",3
8504560,"Rue Faillon E. (Berri/St-André)",3
4933582,"Sprint Chateaubriand",3
4138923,"Saint-Germain Up",3
4475505,"Hochelaga Up",3
4015534,"Straight to overpass",3
9365811,"Bord de l'eau - Passerelle 1 à 3",3
3911797,"Little Bridge",3
5020846,"Desrochers Sprint N-S",3
5021099,"Desrochers Sprint S-N",3
7301730,"Ave Micro (sud)",3
7389995,"Ave Micro (nord)",3
5408545,"Rue Fleury Ouest Climb",3
10091525,"Rue Sauvé O. (Acadie / Saint-Urbain)",3
3512390,"Beat the Main- Sprint",3
5726169,"St-Denis, Cremazie à Castelnau",3
9911342,"Rue Boyer N. (Everett / Villeray)",3
2317004,"Boyer (South)",3
10076003,"dos d'ânes",3
9908038,"C-P_sprint",3
7305960,"OLD VERSION - Boul. des Prairies Sprint II (Ouest)",3
7301870,"Boul. des Prairies Sprint II (Est)",3
9763782,"Sprint Sauvé [Acadie@St-Laurent]",3
10091553,"Rue Saint-Urbain N. (Sauvé / Fleury)",3
10066859,"Port-Royal - St-Laurent à Meilleur",3
4287481,"Saint-Laurent Bd - From Sauvé St to Métropolitaine",3
2775429,"Côte Papineau",3
9901957,"Préfontaine -> Joliette",3
1800086,"Parc de la Merci O-E",3
10074699,"2 Parcs : E-O",3
10066874,"Tolhurst - HB à Gouin",3
2470037,"Short on Alley (South)",3
2582846,"St-Denis, Bellechasse à Jean-Talon",3
8504576,"Rue St-Zotique O. (Louis-Hémon/Châteaubriand)",3
1595990,"Bellechasse West",3
7206683,"2e ave push",3
2026141,"Bike Line ND1",3
9876296,"Rue du Canadien Pacifique S. (Claude Jodoin / Omer Lavallée)",3
7380362,"Frontenac Rouen/Sherbrooke",3
9965581,"Parc de la Merci TOTAL",3
8356238,"courbe crémazie ",3
7787277,"Beaubien DeLorimier@Iberville",3
4021107,"Chambly Uphill (Hochelaga-Sherbrooke)",3
2465192,"Rachel - De Rouen (South)",3
2377919,"59e Avenue, Laval",3
2721267,"Montée Champagne",3
2721281,"Montée Champagne (Reverse)",3
5002717,"La Cité de la biotech S-N",3
5020167,"La Cité de la biotech N-S",3
4784498,"Saint-Laurent sprint",3
4287413,"Saint-Laurent Bd - From Henri-Bourassa O. to Sauvé St E.",3
6720522,"Laverdure - Fleury to Sauvé",3
4090814,"Berri (Sauve - Legendre)",3
1959999,"Ahuntsic Straight Sprint",3
5136443,"Le Mistral gagnant S-N",3
5136353,"Le Mistral gagnant N-S",3
2137599,"Berri, Sauvé à Émile-Journault",3
7423549,"De Lorimier: St-Zotique > Jean-Talon",3
4922402,"Bordeaux Bumps",3
4044489,"Rue Chambord Climb",3
5235770,"Montée Normanville",3
5272056,"Ros Ib-Pap",3
4016320,"Iberville: Rosemont / Hochelaga",3
10057666,"Rue Fullum S. (des Carrières / Dandurand)",3
2437832,"D'Iberville - Jeanne d'Arc (West)",3
9876316,"Rue William Tremblay E. (Canadien Pacifique / Chambly)",3
2367496,"De Chambly - Jeanne d'Arc (East)",3
7562553,"Final Sprint Gascon/Jeanne d'Arc",3
4021201,"Nicolet Uphill (Hochelaga-Sherbrooke)",3
5030906,"Fernand-Lafontaine, Roland-Therrien à Adoncour",3
7337934,"Fernand-Lafontaine UP",3
3689574,"Rang St-Antoine Est-ouest",3
1724156,"Rang St-Antoine (Ouest-Est)",3
4734696,"Saint-Laurent (Nord)",3
4348486,"Sauvé - Lajeunesse@L'Acadie",3
1595994,"Papineau under the track",3
3907524,"8th av. climb",3
9057450,"Bourbonnière - Hochelaga à Sherbrooke",3
4021072,"Bourbonnière (Rouen-Sherbrooke)",3
9908022,"parc_big_loop",3
2239411,"Sprint Lajeunesse, Crémazie à Sauvé",3
8504570,"Rue de Normanville S. (Jean-Talon / Bélanger)",3
7883512,"Bélanger -LO David",3
7648182,"cote st-michel rosemont",3
2334531,"Bourbonniere (Uphill)",3
2319228,"Orleans - De Rouen (Downhill)",3
10007409,"De La Salle - Sud",3
6609639,"Pie-IX Boulevard Climb",3
1712996,"Berri (H-Bourassa à Sauvé)",3
9911355,"Rue Chambord N. (Villeray / Jarry)",3
9911244,"Avenue Henri-Julien S. (Jean-Talon / Gounod)",3
4702584,"Christophe Colomb (Jean-Talon/40) Nord",3
7775198,"Rosemont - Jean-Talon",3
9856453,"Rue Saint-Zotique O. (Iberville / de Lanaudière)",3
3909770,"Rachel (Molson @ Pie IX)",3
7381926,"Sherbrooke / St-Michel - Pie-IX",3
3607473,"PieIX / Bennett",3
5021118,"Montée Armand Frappier",3
2404970,"TOUR DE L'ILE",3
1570763,"Berri climb",3
4564564,"Berri (Gouin/40) Sud",3
7787250,"Beaubien Iberville@St-Michel",3
